Elapsed Time,Current SOC,Target SOC,Predicted SOC,Power,Status
00:01:05,20.0,30.0,21.044198078560605,411,Charging
00:01:31,20.0,30.0,21.170024730744945,778,Charging
00:01:58,20.0,30.0,21.305156318244947,780,Charging
00:02:23,20.0,30.0,21.424355018314394,781,Charging
00:02:50,20.0,30.0,21.56038580695076,780,Charging
00:03:15,20.0,30.0,21.68444589456439,777,Charging
00:03:41,20.0,30.0,21.808930743731057,779,Charging
00:04:05,20.0,30.0,21.93058531800505,787,Charging
00:04:30,20.0,30.0,22.051063274444445,779,Charging
00:04:57,20.0,30.0,22.186568936944447,780,Charging
00:05:25,20.0,30.0,22.32229547412879,779,Charging
00:05:52,20.0,30.0,22.455050837424242,787,Charging
00:06:19,20.0,30.0,22.59045139593435,772,Charging
00:06:44,20.0,30.0,22.710374957803037,760,Charging
00:07:12,20.0,30.0,22.845553714299246,777,Charging
00:07:36,20.0,30.0,22.96592061089016,780,Charging
00:08:04,20.0,30.0,23.105014905890158,792,Charging
00:08:30,20.0,30.0,23.23024570179925,774,Charging
00:08:55,20.0,30.0,23.351642390435618,780,Charging
00:09:19,20.0,30.0,23.472786727462132,785,Charging
00:09:46,20.0,30.0,23.609337792916676,786,Charging
00:10:08,20.0,30.0,23.71492720541668,780,Charging
00:10:29,20.0,30.0,23.820281685151528,777,Charging
00:10:54,20.0,30.0,23.94024093943183,777,Charging
00:11:18,20.0,30.0,24.061633509734857,784,Charging
00:11:43,20.0,30.0,24.182168372234862,780,Charging
00:12:05,20.0,30.0,24.29144411916668,783,Charging
00:12:33,20.0,30.0,24.42901786898991,778,Charging
00:12:57,20.0,30.0,24.549990825239913,782,Charging
00:13:22,20.0,30.0,24.67097400183713,781,Charging
00:13:49,20.0,30.0,24.803513138484856,783,Charging
00:14:13,20.0,30.0,24.92496293876895,783,Charging
00:14:44,20.0,30.0,25.07630583428663,785,Charging
00:15:15,20.0,30.0,25.229768558125016,784,Charging
00:15:38,20.0,30.0,25.344449071306833,783,Charging
00:16:06,20.0,30.0,25.481269031243702,787,Charging
00:16:30,20.0,30.0,25.601025339021483,776,Charging
00:16:58,20.0,30.0,25.736972573339667,782,Charging
00:17:22,20.0,30.0,25.857426240119967,782,Charging
00:17:47,20.0,30.0,25.979319917089665,784,Charging
00:18:11,20.0,30.0,26.101144707140172,788,Charging
00:18:33,20.0,30.0,26.206344958718454,775,Charging
00:19:00,20.0,30.0,26.341901326142697,780,Charging
00:19:25,20.0,30.0,26.464926388188154,774,Charging
00:19:50,20.0,30.0,26.585959671029062,783,Charging
00:20:14,20.0,30.0,26.70636036994952,783,Charging
00:20:42,20.0,30.0,26.84436520720962,782,Charging
00:21:07,20.0,30.0,26.965058544154058,782,Charging
00:21:34,20.0,30.0,27.09937259544825,775,Charging
00:21:59,20.0,30.0,27.221258849027798,783,Charging
00:22:23,20.0,30.0,27.34174249940658,780,Charging
00:22:48,20.0,30.0,27.46637470222224,782,Charging
00:23:19,20.0,30.0,27.61764709141416,784,Charging
00:23:47,20.0,30.0,27.753525767436887,782,Charging
00:24:12,20.0,30.0,27.87713193996214,784,Charging
00:24:36,20.0,30.0,27.996788004608604,776,Charging
00:25:00,20.0,30.0,28.116154726452038,794,Charging
00:25:24,20.0,30.0,28.236238928882596,779,Charging
00:25:49,20.0,30.0,28.35731014332704,784,Charging
00:26:10,20.0,30.0,28.463842934393963,785,Charging
00:26:35,20.0,30.0,28.585551804949517,781,Charging
00:26:59,20.0,30.0,28.706262739696992,776,Charging
00:27:26,20.0,30.0,28.837829108409114,777,Charging
00:27:48,20.0,30.0,28.94426249092174,785,Charging
00:28:12,20.0,30.0,29.065763754671735,783,Charging
00:29:12,30.0,30.0,30.0,779,Standby
00:29:40,30.0,30.0,30.0,0,Standby
00:29:59,30.0,30.0,30.0,0,Standby
00:30:24,30.0,30.0,30.0,0,Standby
00:30:49,30.0,30.0,30.0,0,Standby
00:31:10,30.0,30.0,30.0,0,Standby
00:00:58,30.0,26.67608191,30.0,0,Discharging
00:01:18,30.0,26.67608191,29.9662093806982,-231,Discharging
00:01:43,30.0,26.67608191,29.923108431959456,-233,Discharging
00:02:08,30.0,26.67608191,29.879198931659158,-230,Discharging
00:02:33,30.0,26.67608191,29.835668060157655,-236,Discharging
00:02:57,30.0,26.67608191,29.79278445913664,-233,Discharging
00:03:22,30.0,26.67608191,29.750157930285283,-231,Discharging
00:03:52,30.0,26.67608191,29.697120193280778,-231,Discharging
00:04:16,30.0,26.67608191,29.65562346878378,-233,Discharging
00:04:40,30.0,26.67608191,29.61282274544294,-233,Discharging
00:05:11,30.0,26.67608191,29.55921141476726,-234,Discharging
00:05:35,30.0,26.67608191,29.516588937349848,-232,Discharging
00:05:57,30.0,26.67608191,29.479053435007508,-233,Discharging
00:06:21,30.0,26.67608191,29.437486217950447,-232,Discharging
00:06:46,30.0,26.67608191,29.393979942454955,-232,Discharging
00:07:13,30.0,26.67608191,29.345984097710208,-232,Discharging
00:07:32,30.0,26.67608191,29.313904269842343,-232,Discharging
00:07:56,30.0,26.67608191,29.271203370503006,-232,Discharging
00:08:18,30.0,26.67608191,29.23416059354355,-229,Discharging
00:08:45,30.0,26.67608191,29.1864596433934,-230,Discharging
00:09:09,30.0,26.67608191,29.14535833656908,-229,Discharging
00:09:28,30.0,26.67608191,29.11320083524025,-231,Discharging
00:09:49,30.0,26.67608191,29.075682939091603,-233,Discharging
00:10:14,30.0,26.67608191,29.032445705457967,-235,Discharging
00:10:35,30.0,26.67608191,28.99532897024775,-230,Discharging
00:11:03,30.0,26.67608191,28.94568218532283,-236,Discharging
