ElapsedTime,CurrentSOC,TargetSOC,PredictedSOC,Power,Status,TargetPower
00:04:46,0.0,0.0,0.0,0,Standby,0.0
00:05:14,0.0,0.0,0.0,0,Standby,0.0
00:05:38,0.0,0.0,0.0,0,Standby,0.0
00:06:02,0.0,0.0,0.0,0,Standby,0.0
00:06:27,0.0,0.0,0.0,0,Standby,0.0
00:06:52,0.0,0.0,0.0,0,Standby,0.0
00:07:14,0.0,0.0,0.0,0,Standby,0.0
00:07:38,0.0,0.0,0.0,0,Standby,0.0
00:08:06,0.0,0.0,0.0,0,Standby,0.0
00:08:30,0.0,0.0,0.0,0,Standby,0.0
00:08:57,0.0,0.0,0.0,0,Standby,0.0
00:09:22,0.0,0.0,0.0,0,Standby,0.0
00:09:43,0.0,0.0,0.0,0,Standby,0.0
00:10:05,0.0,0.0,0.0,0,Standby,0.0
00:10:29,0.0,0.0,0.0,0,Standby,0.0
00:10:54,0.0,0.0,0.0,0,Standby,0.0
00:11:15,0.0,0.0,0.0,0,Standby,0.0
00:11:39,0.0,0.0,0.0,0,Standby,0.0
00:12:01,0.0,0.0,0.0,0,Standby,0.0
00:12:26,0.0,0.0,0.0,0,Standby,0.0
00:12:50,0.0,0.0,0.0,0,Standby,0.0
00:13:18,0.0,0.0,0.0,0,Standby,0.0
00:13:43,0.0,0.0,0.0,0,Standby,0.0
00:14:04,0.0,0.0,0.0,0,Standby,0.0
00:14:28,0.0,0.0,0.0,0,Standby,0.0
00:14:49,0.0,0.0,0.0,0,Standby,0.0
00:15:11,0.0,0.0,0.0,0,Standby,0.0
00:15:32,0.0,0.0,0.0,0,Standby,0.0
00:15:57,0.0,0.0,0.0,0,Standby,0.0
00:16:25,0.0,0.0,0.0,0,Standby,0.0
00:16:47,0.0,0.0,0.0,0,Standby,0.0
00:17:11,0.0,0.0,0.0,0,Standby,0.0
00:17:32,0.0,0.0,0.0,0,Standby,0.0
00:17:51,0.0,0.0,0.0,0,Standby,0.0
00:18:15,0.0,0.0,0.0,0,Standby,0.0
00:18:40,0.0,0.0,0.0,0,Standby,0.0
00:19:04,0.0,0.0,0.0,0,Standby,0.0
00:19:26,0.0,0.0,0.0,0,Standby,0.0
00:19:50,0.0,0.0,0.0,0,Standby,0.0
00:20:15,0.0,0.0,0.0,0,Standby,0.0
00:20:36,0.0,0.0,0.0,0,Standby,0.0
00:20:58,0.0,0.0,0.0,0,Standby,0.0
00:21:20,0.0,0.0,0.0,0,Standby,0.0
00:21:41,0.0,0.0,0.0,0,Standby,0.0
00:22:06,0.0,0.0,0.0,0,Standby,0.0
00:22:27,0.0,0.0,0.0,0,Standby,0.0
00:22:49,0.0,0.0,0.0,0,Standby,0.0
00:23:10,0.0,0.0,0.0,0,Standby,0.0
00:23:35,0.0,0.0,0.0,0,Standby,0.0
00:23:50,0.0,0.0,0.0,0,Standby,0.0
00:24:08,0.0,0.0,0.0,0,Standby,0.0
00:24:30,0.0,0.0,0.0,0,Standby,0.0
00:24:51,0.0,0.0,0.0,0,Standby,0.0
00:25:17,0.0,0.0,0.0,0,Standby,0.0
00:25:35,0.0,0.0,0.0,0,Standby,0.0
00:25:57,0.0,0.0,0.0,0,Standby,0.0
00:26:24,0.0,0.0,0.0,0,Standby,0.0
00:26:46,0.0,0.0,0.0,0,Standby,0.0
00:27:07,0.0,0.0,0.0,0,Standby,0.0
00:27:25,0.0,0.0,0.0,0,Standby,0.0
00:27:50,0.0,0.0,0.0,0,Standby,0.0
00:28:15,0.0,0.0,0.0,0,Standby,0.0
00:28:39,0.0,0.0,0.0,0,Standby,0.0
00:29:04,0.0,0.0,0.0,0,Standby,0.0
00:29:26,0.0,0.0,0.0,0,Standby,0.0
00:29:50,0.0,0.0,0.0,0,Standby,0.0
00:30:15,0.0,0.0,0.0,0,Standby,0.0
00:30:33,0.0,0.0,0.0,0,Standby,0.0
00:00:26,0.0,0.0,0.0,0,Standby,0.0
00:00:45,0.0,0.0,0.0,0,Standby,0.0
00:01:09,0.0,0.0,0.0,0,Standby,0.0
00:01:34,0.0,0.0,0.0,0,Standby,0.0
00:02:02,0.0,0.0,0.0,0,Standby,0.0
00:02:20,0.0,0.0,0.0,0,Standby,0.0
00:02:39,0.0,0.0,0.0,0,Standby,0.0
00:03:04,0.0,0.0,0.0,0,Standby,0.0
00:03:28,0.0,0.0,0.0,0,Standby,0.0
00:03:47,0.0,0.0,0.0,0,Standby,0.0
00:04:08,0.0,0.0,0.0,0,Standby,0.0
00:04:27,0.0,0.0,0.0,0,Standby,0.0
00:04:57,0.0,0.0,0.0,0,Standby,0.0
