Elapsed Time,Current SOC,Target SOC,Predicted SOC,Power,Status
00:01:08,10.0,23.74765876,15.12979341489899,910,Charging
00:01:27,10.0,23.74765876,15.222314415561868,753,Charging
00:01:53,10.0,23.74765876,15.347431118844698,760,Charging
00:02:18,10.0,23.74765876,15.462407570864901,745,Charging
00:02:43,10.0,23.74765876,15.582493442929296,761,Charging
00:03:07,10.0,23.74765876,15.698013061262628,748,Charging
00:03:32,10.0,23.74765876,15.815502073674242,761,Charging
00:03:55,10.0,23.74765876,15.927842904065656,758,Charging
00:04:20,10.0,23.74765876,16.04430226443182,754,Charging
00:04:44,10.0,23.74765876,16.16074959289773,753,Charging
00:05:07,10.0,23.74765876,16.2680194667298,745,Charging
00:05:28,10.0,23.74765876,16.369839637089648,753,Charging
00:05:56,10.0,23.74765876,16.50022272324495,753,Charging
00:06:20,10.0,23.74765876,16.61567003585859,747,Charging
00:06:44,10.0,23.74765876,16.728608842525254,752,Charging
00:07:08,10.0,23.74765876,16.844749375782833,753,Charging
00:07:34,10.0,23.74765876,16.96479341645202,751,Charging
00:08:05,10.0,23.74765876,17.110691126357324,753,Charging
00:08:32,10.0,23.74765876,17.24150232914142,753,Charging
00:08:56,10.0,23.74765876,17.358060395050508,756,Charging
00:09:21,10.0,23.74765876,17.47516431256945,755,Charging
00:09:45,10.0,23.74765876,17.58657067191288,745,Charging
00:10:09,10.0,23.74765876,17.701879741205815,746,Charging
00:10:34,10.0,23.74765876,17.819677246205814,748,Charging
00:10:59,10.0,23.74765876,17.93508807931819,745,Charging
00:11:20,10.0,23.74765876,18.03732530804294,755,Charging
00:11:48,10.0,23.74765876,18.168382260732336,754,Charging
00:12:08,10.0,23.74765876,18.266800669823247,756,Charging
00:12:33,10.0,23.74765876,18.38240250250001,749,Charging
00:12:58,10.0,23.74765876,18.500559955151527,750,Charging
00:13:19,10.0,23.74765876,18.602328012563145,751,Charging
00:13:44,10.0,23.74765876,18.71885104404042,754,Charging
00:14:04,10.0,23.74765876,18.816348889816933,753,Charging
00:14:26,10.0,23.74765876,18.917720425782843,747,Charging
00:14:50,10.0,23.74765876,19.03426729426769,752,Charging
00:15:15,10.0,23.74765876,19.15057654421087,753,Charging
00:15:36,10.0,23.74765876,19.25185004448865,748,Charging
00:15:55,10.0,23.74765876,19.341438320650266,752,Charging
00:16:19,10.0,23.74765876,19.457762853655314,751,Charging
00:16:40,10.0,23.74765876,19.553693288314406,754,Charging
00:17:04,10.0,23.74765876,19.670190836925517,755,Charging
00:17:26,20.0,23.74765876,20.0,755,Charging
00:17:50,20.0,23.74765876,20.117677461439396,758,Charging
00:18:15,20.0,23.74765876,20.234433700530303,756,Charging
00:18:39,20.0,23.74765876,20.350158449583333,750,Charging
00:19:03,20.0,23.74765876,20.465291431022727,755,Charging
00:19:28,20.0,23.74765876,20.58124349837121,751,Charging
00:19:52,20.0,23.74765876,20.69727932223485,750,Charging
00:20:14,20.0,23.74765876,20.79957126536616,754,Charging
00:20:43,20.0,23.74765876,20.939338004356063,752,Charging
00:21:08,20.0,23.74765876,21.055054083901517,750,Charging
00:21:32,20.0,23.74765876,21.171587044949497,754,Charging
00:21:56,20.0,23.74765876,21.28792760271465,754,Charging
00:22:20,20.0,23.74765876,21.401049957904043,758,Charging
00:22:48,20.0,23.74765876,21.532091458131315,742,Charging
00:23:13,20.0,23.74765876,21.648678338794195,753,Charging
00:23:37,20.0,23.74765876,21.76495161207071,753,Charging
00:24:02,20.0,23.74765876,21.881006434614903,751,Charging
00:24:29,20.0,23.74765876,22.01258956958965,755,Charging
00:24:57,20.0,23.74765876,22.143863940296722,752,Charging
00:25:25,20.0,23.74765876,22.27687268196339,754,Charging
00:25:49,20.0,23.74765876,22.392902838301772,754,Charging
00:26:14,20.0,23.74765876,22.50943300993056,754,Charging
00:26:39,20.0,23.74765876,22.630187579210865,753,Charging
00:27:00,20.0,23.74765876,22.732157220662884,754,Charging
00:27:25,20.0,23.74765876,22.84877642046087,754,Charging
00:27:49,20.0,23.74765876,22.964612604078297,749,Charging
00:28:14,20.0,23.74765876,23.08038718741163,750,Charging
00:28:35,20.0,23.74765876,23.18223339953284,750,Charging
00:28:59,20.0,23.74765876,23.29458555501895,751,Charging
00:29:24,20.0,23.74765876,23.410636063106075,751,Charging
00:29:48,20.0,23.74765876,23.526517510852287,751,Charging
00:30:12,20.0,23.74765876,23.642600000359863,753,Charging
00:30:30,20.0,23.74765876,23.72621188009471,750,Charging
00:31:23,20.0,23.74765876,23.854854050530317,741,Standby
00:00:29,20.0,23.51761763,23.854854050530317,0,Standby
00:00:52,20.0,23.51761763,23.854854050530317,0,Standby
00:01:16,20.0,23.51761763,23.854854050530317,0,Standby
00:01:44,20.0,23.51761763,23.854854050530317,0,Standby
00:02:02,20.0,23.51761763,23.854854050530317,0,Standby
00:02:26,20.0,23.51761763,23.854854050530317,0,Standby
00:02:53,20.0,23.51761763,23.854854050530317,0,Standby
00:03:18,20.0,23.51761763,23.854854050530317,0,Standby
00:03:45,20.0,23.51761763,23.854854050530317,0,Standby
00:04:14,20.0,23.51761763,23.854854050530317,0,Standby
00:04:35,20.0,23.51761763,23.854854050530317,0,Standby
00:05:00,20.0,23.51761763,23.854854050530317,0,Standby
00:05:24,20.0,23.51761763,23.854854050530317,0,Standby
00:05:48,20.0,23.51761763,23.854854050530317,0,Standby
00:06:13,20.0,23.51761763,23.854854050530317,0,Standby
00:06:40,20.0,23.51761763,23.854854050530317,0,Standby
00:07:00,20.0,23.51761763,23.854854050530317,0,Standby
00:07:25,20.0,23.51761763,23.854854050530317,0,Standby
00:07:52,20.0,23.51761763,23.854854050530317,0,Standby
00:08:15,20.0,23.51761763,23.854854050530317,0,Standby
00:08:40,20.0,23.51761763,23.854854050530317,0,Standby
00:09:04,20.0,23.51761763,23.854854050530317,0,Standby
00:09:32,20.0,23.51761763,23.854854050530317,0,Standby
00:09:55,20.0,23.51761763,23.854854050530317,0,Standby
00:10:14,20.0,23.51761763,23.854854050530317,0,Standby
00:10:35,20.0,23.51761763,23.854854050530317,0,Standby
00:11:03,20.0,23.51761763,23.854854050530317,0,Standby
00:11:27,20.0,23.51761763,23.854854050530317,0,Standby
00:11:55,20.0,23.51761763,23.854854050530317,0,Standby
00:12:19,20.0,23.51761763,23.854854050530317,0,Standby
00:12:43,20.0,23.51761763,23.854854050530317,0,Standby
00:13:05,20.0,23.51761763,23.854854050530317,0,Standby
00:13:29,20.0,23.51761763,23.854854050530317,0,Standby
00:13:57,20.0,23.51761763,23.854854050530317,0,Standby
00:14:20,20.0,23.51761763,23.854854050530317,0,Standby
00:14:45,20.0,23.51761763,23.854854050530317,0,Standby
00:15:10,20.0,23.51761763,23.854854050530317,0,Standby
00:15:34,20.0,23.51761763,23.854854050530317,0,Standby
00:16:05,20.0,23.51761763,23.854854050530317,0,Standby
00:16:29,20.0,23.51761763,23.854854050530317,0,Standby
00:16:50,20.0,23.51761763,23.854854050530317,0,Standby
00:17:15,20.0,23.51761763,23.854854050530317,0,Standby
00:17:39,20.0,23.51761763,23.854854050530317,0,Standby
00:18:06,20.0,23.51761763,23.854854050530317,0,Standby
00:18:31,20.0,23.51761763,23.854854050530317,0,Standby
00:19:01,20.0,23.51761763,23.854854050530317,0,Standby
00:19:26,20.0,23.51761763,23.854854050530317,0,Standby
00:19:50,20.0,23.51761763,23.854854050530317,0,Standby
00:20:15,20.0,23.51761763,23.854854050530317,0,Standby
00:20:39,20.0,23.51761763,23.854854050530317,0,Standby
00:21:10,20.0,23.51761763,23.854854050530317,0,Standby
00:21:28,20.0,23.51761763,23.854854050530317,0,Standby
00:21:49,20.0,23.51761763,23.854854050530317,0,Standby
00:22:11,20.0,23.51761763,23.854854050530317,0,Standby
00:22:35,20.0,23.51761763,23.854854050530317,0,Standby
00:23:00,20.0,23.51761763,23.854854050530317,0,Standby
00:23:24,20.0,23.51761763,23.854854050530317,0,Standby
00:23:46,20.0,23.51761763,23.854854050530317,0,Standby
00:24:10,20.0,23.51761763,23.854854050530317,0,Standby
00:24:34,20.0,23.51761763,23.854854050530317,0,Standby
00:24:59,20.0,23.51761763,23.854854050530317,0,Standby
00:25:22,20.0,23.51761763,23.854854050530317,0,Standby
00:25:46,20.0,23.51761763,23.854854050530317,0,Standby
00:26:11,20.0,23.51761763,23.854854050530317,0,Standby
00:26:35,20.0,23.51761763,23.854854050530317,0,Standby
00:27:03,20.0,23.51761763,23.854854050530317,0,Standby
00:27:24,20.0,23.51761763,23.854854050530317,0,Standby
00:27:46,20.0,23.51761763,23.854854050530317,0,Standby
00:28:10,20.0,23.51761763,23.854854050530317,0,Standby
00:28:35,20.0,23.51761763,23.854854050530317,0,Standby
00:28:59,20.0,23.51761763,23.859490627234862,30,Standby
00:29:27,20.0,23.51761763,23.859490627234862,0,Standby
00:29:47,20.0,23.51761763,23.859490627234862,0,Standby
00:30:11,20.0,23.51761763,23.859490627234862,0,Standby
00:30:36,20.0,23.51761763,23.859490627234862,0,Standby
00:01:07,20.0,25.31330898,23.859490627234862,0,Charging
00:01:27,20.0,25.31330898,23.877120705549256,141,Charging
00:01:52,20.0,25.31330898,23.898823094412894,141,Charging
00:02:19,20.0,25.31330898,23.921721194412896,132,Charging
00:02:43,20.0,25.31330898,23.94232401309976,139,Charging
00:03:07,20.0,25.31330898,23.964673006433095,143,Charging
00:03:32,20.0,25.31330898,23.986363442417943,140,Charging
00:03:56,20.0,25.31330898,24.008345244122488,142,Charging
00:04:24,20.0,25.31330898,24.03181507423612,135,Charging
00:04:48,20.0,25.31330898,24.053870743333345,143,Charging
00:05:12,20.0,25.31330898,24.07435482089016,135,Charging
00:05:37,20.0,25.31330898,24.09707786823865,146,Charging
