Elapsed Time,Current SOC,Target SOC,Predicted SOC,Power,Status
00:00:53,0.0,0.373779725,0,0,Standby
00:01:22,0.0,0.373779725,0,0,Standby
00:01:46,0.0,0.373779725,0,0,Standby
00:02:17,0.0,0.373779725,0,0,Standby
00:02:50,0.0,0.373779725,0,0,Standby
00:03:18,0.0,0.373779725,0,0,Standby
00:03:46,0.0,0.373779725,0,0,Standby
00:04:16,0.0,0.373779725,0,0,Standby
00:04:44,0.0,0.373779725,0,0,Standby
00:05:14,0.0,0.373779725,0,0,Standby
00:05:45,0.0,0.373779725,0,0,Standby
00:06:15,0.0,0.373779725,0,0,Standby
00:06:43,0.0,0.373779725,0,0,Standby
00:07:13,0.0,0.373779725,0,0,Standby
00:07:42,0.0,0.373779725,0,0,Standby
00:08:09,0.0,0.373779725,0,0,Standby
00:08:34,0.0,0.373779725,0,0,Standby
00:09:05,0.0,0.373779725,0,0,Standby
00:09:34,0.0,0.373779725,0,0,Standby
00:10:02,0.0,0.373779725,0,0,Standby
00:10:33,0.0,0.373779725,0,0,Standby
00:11:03,0.0,0.373779725,0,0,Standby
00:11:33,0.0,0.373779725,0,0,Standby
00:12:01,0.0,0.373779725,0,0,Standby
00:12:31,0.0,0.373779725,0,0,Standby
00:13:00,0.0,0.373779725,0,0,Standby
00:13:30,0.0,0.373779725,0,0,Standby
00:14:01,0.0,0.373779725,0,0,Standby
00:14:28,0.0,0.373779725,0,0,Standby
00:14:59,0.0,0.373779725,0,0,Standby
00:15:30,0.0,0.373779725,0,0,Standby
00:16:00,0.0,0.373779725,0,0,Standby
00:16:29,0.0,0.373779725,0,0,Standby
00:16:57,0.0,0.373779725,0,0,Standby
00:17:25,0.0,0.373779725,0,0,Standby
00:17:56,0.0,0.373779725,0,0,Standby
00:18:24,0.0,0.373779725,0,0,Standby
00:18:54,0.0,0.373779725,0,0,Standby
00:19:22,0.0,0.373779725,0,0,Standby
00:19:49,0.0,0.373779725,0,0,Standby
00:20:20,0.0,0.373779725,0,0,Standby
00:20:47,0.0,0.373779725,0,0,Standby
00:21:18,0.0,0.373779725,0,0,Standby
00:21:48,0.0,0.373779725,0,0,Standby
00:22:19,0.0,0.373779725,0,0,Standby
00:22:47,0.0,0.373779725,0,0,Standby
00:23:17,0.0,0.373779725,0,0,Standby
00:23:43,0.0,0.373779725,0,0,Standby
00:24:14,0.0,0.373779725,0,0,Standby
00:24:42,0.0,0.373779725,0,0,Standby
00:25:17,0.0,0.373779725,0,0,Standby
00:25:48,0.0,0.373779725,0,0,Standby
00:26:15,0.0,0.373779725,0,0,Standby
00:26:44,0.0,0.373779725,0,0,Standby
00:27:12,0.0,0.373779725,0,0,Standby
00:27:39,0.0,0.373779725,0,0,Standby
00:28:10,0.0,0.373779725,0,0,Standby
00:28:40,0.0,0.373779725,0,0,Standby
00:29:04,0.0,0.373779725,0,0,Standby
00:29:35,0.0,0.373779725,0,0,Standby
00:30:05,0.0,0.373779725,0,0,Standby
00:30:33,0.0,0.373779725,0,0,Standby
00:31:04,0.0,0.373779725,0,0,Standby
00:01:09,0.0,2.09255885,0,0,Charging
00:01:33,0.0,2.09255885,0.02871753128156566,191,Charging
00:02:03,0.0,2.09255885,0.06620536660353535,195,Charging
00:02:29,0.0,2.09255885,0.09900906053661616,199,Charging
00:02:54,0.0,2.09255885,0.12876764037247473,193,Charging
00:03:24,0.0,2.09255885,0.1653518776830808,190,Charging
00:03:55,0.0,2.09255885,0.20279604058712122,194,Charging
00:04:18,0.0,2.09255885,0.2321171018371212,198,Charging
00:04:46,0.0,2.09255885,0.266117434665404,196,Charging
00:05:14,0.0,2.09255885,0.3015828208396464,195,Charging
00:05:42,0.0,2.09255885,0.3360804907638888,197,Charging
00:06:13,0.0,2.09255885,0.37497809663510095,202,Charging
00:06:44,0.0,2.09255885,0.4131133504229797,195,Charging
00:07:13,0.0,2.09255885,0.4499996332512626,200,Charging
00:07:44,0.0,2.09255885,0.48915226765782815,199,Charging
00:08:15,0.0,2.09255885,0.5286748815782828,205,Charging
00:08:45,0.0,2.09255885,0.5667088190782827,195,Charging
00:09:12,0.0,2.09255885,0.5993720172348485,193,Charging
00:09:40,0.0,2.09255885,0.6321346120580807,190,Charging
00:10:04,0.0,2.09255885,0.6619332454861111,193,Charging
00:10:32,0.0,2.09255885,0.6969664140593433,199,Charging
00:10:59,0.0,2.09255885,0.7305945198042928,194,Charging
00:11:29,0.0,2.09255885,0.7672980888888888,193,Charging
00:11:58,0.0,2.09255885,0.8009189994002525,189,Charging
00:12:25,0.0,2.09255885,0.834633842986111,194,Charging
